App:[caches],NumThreads:[0],AppSize:[295072],Time:[73.4438], TimeUnits:[Cycles Per Iteration],NumIterations:[1370],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[295072],Time:[74.5259], TimeUnits:[Cycles Per Iteration],NumIterations:[1350],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[295072],Time:[74.3007], TimeUnits:[Cycles Per Iteration],NumIterations:[1350],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[295072],Time:[76.5748], TimeUnits:[Cycles Per Iteration],NumIterations:[1310],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[295072],Time:[70.7676], TimeUnits:[Cycles Per Iteration],NumIterations:[1420],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[295072],Time:[69.986], TimeUnits:[Cycles Per Iteration],NumIterations:[1430],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[295072],Time:[70.0146], TimeUnits:[Cycles Per Iteration],NumIterations:[1440],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[295072],Time:[77.0354], TimeUnits:[Cycles Per Iteration],NumIterations:[1300],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[295072],Time:[71.1461], TimeUnits:[Cycles Per Iteration],NumIterations:[1410],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[295072],Time:[74.8142], TimeUnits:[Cycles Per Iteration],NumIterations:[1340],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[309824],Time:[76.1591], TimeUnits:[Cycles Per Iteration],NumIterations:[1320],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[309824],Time:[74.3185], TimeUnits:[Cycles Per Iteration],NumIterations:[1350],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[309824],Time:[77.3608], TimeUnits:[Cycles Per Iteration],NumIterations:[1300],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[309824],Time:[75.8288], TimeUnits:[Cycles Per Iteration],NumIterations:[1320],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[309824],Time:[76.471], TimeUnits:[Cycles Per Iteration],NumIterations:[1310],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[309824],Time:[76.7473], TimeUnits:[Cycles Per Iteration],NumIterations:[1310],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[309824],Time:[73.6853], TimeUnits:[Cycles Per Iteration],NumIterations:[1360],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[309824],Time:[77.2031], TimeUnits:[Cycles Per Iteration],NumIterations:[1300],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[309824],Time:[77.8178], TimeUnits:[Cycles Per Iteration],NumIterations:[1290],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[309824],Time:[76.5221], TimeUnits:[Cycles Per Iteration],NumIterations:[1310],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[325312],Time:[77.8488], TimeUnits:[Cycles Per Iteration],NumIterations:[1290],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[325312],Time:[77.9109], TimeUnits:[Cycles Per Iteration],NumIterations:[1290],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[325312],Time:[80.4184], TimeUnits:[Cycles Per Iteration],NumIterations:[1250],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[325312],Time:[76.1295], TimeUnits:[Cycles Per Iteration],NumIterations:[1320],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[325312],Time:[77.5574], TimeUnits:[Cycles Per Iteration],NumIterations:[1290],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[325312],Time:[83.1314], TimeUnits:[Cycles Per Iteration],NumIterations:[1210],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[325312],Time:[78.9425], TimeUnits:[Cycles Per Iteration],NumIterations:[1270],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[325312],Time:[76.4237], TimeUnits:[Cycles Per Iteration],NumIterations:[1310],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[325312],Time:[80.3344], TimeUnits:[Cycles Per Iteration],NumIterations:[1250],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[325312],Time:[357.625], TimeUnits:[Cycles Per Iteration],NumIterations:[280],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[341568],Time:[81.4967], TimeUnits:[Cycles Per Iteration],NumIterations:[1230],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[341568],Time:[83.143], TimeUnits:[Cycles Per Iteration],NumIterations:[1210],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[341568],Time:[80.6872], TimeUnits:[Cycles Per Iteration],NumIterations:[1250],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[341568],Time:[78.7819], TimeUnits:[Cycles Per Iteration],NumIterations:[1270],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[341568],Time:[78.2178], TimeUnits:[Cycles Per Iteration],NumIterations:[1290],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[341568],Time:[79.7302], TimeUnits:[Cycles Per Iteration],NumIterations:[1260],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[341568],Time:[81.5089], TimeUnits:[Cycles Per Iteration],NumIterations:[1230],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[341568],Time:[83.6075], TimeUnits:[Cycles Per Iteration],NumIterations:[1200],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[341568],Time:[79.1677], TimeUnits:[Cycles Per Iteration],NumIterations:[1270],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[341568],Time:[79.4603], TimeUnits:[Cycles Per Iteration],NumIterations:[1260],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[358656],Time:[85.4449], TimeUnits:[Cycles Per Iteration],NumIterations:[1180],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[358656],Time:[84.3269], TimeUnits:[Cycles Per Iteration],NumIterations:[1190],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[358656],Time:[82.2656], TimeUnits:[Cycles Per Iteration],NumIterations:[1220],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[358656],Time:[84.321], TimeUnits:[Cycles Per Iteration],NumIterations:[1190],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[358656],Time:[84.616], TimeUnits:[Cycles Per Iteration],NumIterations:[1190],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[358656],Time:[81.661], TimeUnits:[Cycles Per Iteration],NumIterations:[1230],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[358656],Time:[83.4417], TimeUnits:[Cycles Per Iteration],NumIterations:[1200],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[358656],Time:[85.6795], TimeUnits:[Cycles Per Iteration],NumIterations:[1170],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[358656],Time:[85.6761], TimeUnits:[Cycles Per Iteration],NumIterations:[1170],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[358656],Time:[82.3115], TimeUnits:[Cycles Per Iteration],NumIterations:[1220],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[376576],Time:[84.8144], TimeUnits:[Cycles Per Iteration],NumIterations:[1180],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[376576],Time:[87.2217], TimeUnits:[Cycles Per Iteration],NumIterations:[1150],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[376576],Time:[85.5256], TimeUnits:[Cycles Per Iteration],NumIterations:[1170],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[376576],Time:[86.2051], TimeUnits:[Cycles Per Iteration],NumIterations:[1170],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[376576],Time:[85.0602], TimeUnits:[Cycles Per Iteration],NumIterations:[1180],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[376576],Time:[83.3767], TimeUnits:[Cycles Per Iteration],NumIterations:[1200],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[376576],Time:[82.3492], TimeUnits:[Cycles Per Iteration],NumIterations:[1220],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[376576],Time:[85.0636], TimeUnits:[Cycles Per Iteration],NumIterations:[1180],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[376576],Time:[437.283], TimeUnits:[Cycles Per Iteration],NumIterations:[230],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[376576],Time:[86.3479], TimeUnits:[Cycles Per Iteration],NumIterations:[1170],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[395424],Time:[88.6009], TimeUnits:[Cycles Per Iteration],NumIterations:[1130],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[395424],Time:[88.1254], TimeUnits:[Cycles Per Iteration],NumIterations:[1140],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[395424],Time:[85.9684], TimeUnits:[Cycles Per Iteration],NumIterations:[1170],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[395424],Time:[87.1278], TimeUnits:[Cycles Per Iteration],NumIterations:[1150],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[395424],Time:[85.1186], TimeUnits:[Cycles Per Iteration],NumIterations:[1180],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[395424],Time:[88.1219], TimeUnits:[Cycles Per Iteration],NumIterations:[1140],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[395424],Time:[89.0327], TimeUnits:[Cycles Per Iteration],NumIterations:[1130],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[395424],Time:[88.343], TimeUnits:[Cycles Per Iteration],NumIterations:[1140],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[395424],Time:[86.8879], TimeUnits:[Cycles Per Iteration],NumIterations:[1160],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[395424],Time:[90.5225], TimeUnits:[Cycles Per Iteration],NumIterations:[1110],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[415168],Time:[89.8286], TimeUnits:[Cycles Per Iteration],NumIterations:[1120],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[415168],Time:[88.723], TimeUnits:[Cycles Per Iteration],NumIterations:[1130],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[415168],Time:[89.6134], TimeUnits:[Cycles Per Iteration],NumIterations:[1120],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[415168],Time:[88.8858], TimeUnits:[Cycles Per Iteration],NumIterations:[1130],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[415168],Time:[91.2099], TimeUnits:[Cycles Per Iteration],NumIterations:[1110],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[415168],Time:[90.6198], TimeUnits:[Cycles Per Iteration],NumIterations:[1110],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[415168],Time:[89.958], TimeUnits:[Cycles Per Iteration],NumIterations:[1120],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[415168],Time:[90.2162], TimeUnits:[Cycles Per Iteration],NumIterations:[1110],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[415168],Time:[90.5315], TimeUnits:[Cycles Per Iteration],NumIterations:[1110],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[415168],Time:[91.8145], TimeUnits:[Cycles Per Iteration],NumIterations:[1100],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[435936],Time:[90.9676], TimeUnits:[Cycles Per Iteration],NumIterations:[1110],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[435936],Time:[91.0505], TimeUnits:[Cycles Per Iteration],NumIterations:[1110],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[435936],Time:[92.2303], TimeUnits:[Cycles Per Iteration],NumIterations:[1090],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[435936],Time:[91.2727], TimeUnits:[Cycles Per Iteration],NumIterations:[1100],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[435936],Time:[91.9009], TimeUnits:[Cycles Per Iteration],NumIterations:[1090],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[435936],Time:[90.9673], TimeUnits:[Cycles Per Iteration],NumIterations:[1100],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[435936],Time:[92.9398], TimeUnits:[Cycles Per Iteration],NumIterations:[1080],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[435936],Time:[92.8991], TimeUnits:[Cycles Per Iteration],NumIterations:[1080],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[435936],Time:[92.7324], TimeUnits:[Cycles Per Iteration],NumIterations:[1080],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[435936],Time:[92.6731], TimeUnits:[Cycles Per Iteration],NumIterations:[1080],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[457728],Time:[93.1213], TimeUnits:[Cycles Per Iteration],NumIterations:[1080],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[457728],Time:[92.8991], TimeUnits:[Cycles Per Iteration],NumIterations:[1080],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[457728],Time:[91.7036], TimeUnits:[Cycles Per Iteration],NumIterations:[1100],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[457728],Time:[94.0262], TimeUnits:[Cycles Per Iteration],NumIterations:[1070],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[457728],Time:[94.0766], TimeUnits:[Cycles Per Iteration],NumIterations:[1070],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[457728],Time:[92.8991], TimeUnits:[Cycles Per Iteration],NumIterations:[1080],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[457728],Time:[93.1361], TimeUnits:[Cycles Per Iteration],NumIterations:[1080],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[457728],Time:[92.1872], TimeUnits:[Cycles Per Iteration],NumIterations:[1090],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[457728],Time:[92.4018], TimeUnits:[Cycles Per Iteration],NumIterations:[1090],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[457728],Time:[93.5103], TimeUnits:[Cycles Per Iteration],NumIterations:[1070],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[480608],Time:[95.466], TimeUnits:[Cycles Per Iteration],NumIterations:[1060],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[480608],Time:[95.6467], TimeUnits:[Cycles Per Iteration],NumIterations:[1050],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[480608],Time:[94.966], TimeUnits:[Cycles Per Iteration],NumIterations:[1060],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[480608],Time:[95.4906], TimeUnits:[Cycles Per Iteration],NumIterations:[1060],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[480608],Time:[94.6623], TimeUnits:[Cycles Per Iteration],NumIterations:[1060],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[480608],Time:[95.3566], TimeUnits:[Cycles Per Iteration],NumIterations:[1060],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[480608],Time:[96.0505], TimeUnits:[Cycles Per Iteration],NumIterations:[1050],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[480608],Time:[92.662], TimeUnits:[Cycles Per Iteration],NumIterations:[1080],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[480608],Time:[95.3648], TimeUnits:[Cycles Per Iteration],NumIterations:[1050],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[480608],Time:[93.1583], TimeUnits:[Cycles Per Iteration],NumIterations:[1080],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[504640],Time:[96.3519], TimeUnits:[Cycles Per Iteration],NumIterations:[1040],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[504640],Time:[97.1423], TimeUnits:[Cycles Per Iteration],NumIterations:[1040],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[504640],Time:[94.634], TimeUnits:[Cycles Per Iteration],NumIterations:[1060],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[504640],Time:[96.0962], TimeUnits:[Cycles Per Iteration],NumIterations:[1050],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[504640],Time:[97.2096], TimeUnits:[Cycles Per Iteration],NumIterations:[1040],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[504640],Time:[95.2264], TimeUnits:[Cycles Per Iteration],NumIterations:[1060],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[504640],Time:[96.7038], TimeUnits:[Cycles Per Iteration],NumIterations:[1040],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[504640],Time:[97.5126], TimeUnits:[Cycles Per Iteration],NumIterations:[1030],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[504640],Time:[94.8811], TimeUnits:[Cycles Per Iteration],NumIterations:[1060],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[504640],Time:[96], TimeUnits:[Cycles Per Iteration],NumIterations:[1050],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[529888],Time:[95.8829], TimeUnits:[Cycles Per Iteration],NumIterations:[1050],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[529888],Time:[97.7864], TimeUnits:[Cycles Per Iteration],NumIterations:[1030],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[529888],Time:[96.7942], TimeUnits:[Cycles Per Iteration],NumIterations:[1040],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[529888],Time:[97.325], TimeUnits:[Cycles Per Iteration],NumIterations:[1040],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[529888],Time:[97.2388], TimeUnits:[Cycles Per Iteration],NumIterations:[1030],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[529888],Time:[97.9184], TimeUnits:[Cycles Per Iteration],NumIterations:[1030],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[529888],Time:[98.1631], TimeUnits:[Cycles Per Iteration],NumIterations:[1030],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[529888],Time:[98.5676], TimeUnits:[Cycles Per Iteration],NumIterations:[1020],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[529888],Time:[97.0808], TimeUnits:[Cycles Per Iteration],NumIterations:[1040],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[529888],Time:[97.5107], TimeUnits:[Cycles Per Iteration],NumIterations:[1030],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[556384],Time:[97.9379], TimeUnits:[Cycles Per Iteration],NumIterations:[1030],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[556384],Time:[97.4175], TimeUnits:[Cycles Per Iteration],NumIterations:[1030],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[556384],Time:[98.7539], TimeUnits:[Cycles Per Iteration],NumIterations:[1020],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[556384],Time:[96.85], TimeUnits:[Cycles Per Iteration],NumIterations:[1040],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[556384],Time:[97.0981], TimeUnits:[Cycles Per Iteration],NumIterations:[1040],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[556384],Time:[96.8385], TimeUnits:[Cycles Per Iteration],NumIterations:[1040],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[556384],Time:[97.0615], TimeUnits:[Cycles Per Iteration],NumIterations:[1040],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[556384],Time:[97.932], TimeUnits:[Cycles Per Iteration],NumIterations:[1030],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[556384],Time:[97.8524], TimeUnits:[Cycles Per Iteration],NumIterations:[1030],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[556384],Time:[98.1417], TimeUnits:[Cycles Per Iteration],NumIterations:[1030],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[584192],Time:[98.7225], TimeUnits:[Cycles Per Iteration],NumIterations:[1020],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[584192],Time:[98.1204], TimeUnits:[Cycles Per Iteration],NumIterations:[1030],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[584192],Time:[100.236], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[584192],Time:[99.2584], TimeUnits:[Cycles Per Iteration],NumIterations:[1010],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[584192],Time:[97.9087], TimeUnits:[Cycles Per Iteration],NumIterations:[1030],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[584192],Time:[100.382], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[584192],Time:[98.1767], TimeUnits:[Cycles Per Iteration],NumIterations:[1030],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[584192],Time:[98.4716], TimeUnits:[Cycles Per Iteration],NumIterations:[1020],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[584192],Time:[99.3713], TimeUnits:[Cycles Per Iteration],NumIterations:[1010],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[584192],Time:[97.6039], TimeUnits:[Cycles Per Iteration],NumIterations:[1030],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[613408],Time:[98.5755], TimeUnits:[Cycles Per Iteration],NumIterations:[1020],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[613408],Time:[99.302], TimeUnits:[Cycles Per Iteration],NumIterations:[1010],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[613408],Time:[100.836], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[613408],Time:[99.0762], TimeUnits:[Cycles Per Iteration],NumIterations:[1010],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[613408],Time:[99.3495], TimeUnits:[Cycles Per Iteration],NumIterations:[1010],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[613408],Time:[99.2426], TimeUnits:[Cycles Per Iteration],NumIterations:[1010],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[613408],Time:[99.6545], TimeUnits:[Cycles Per Iteration],NumIterations:[1010],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[613408],Time:[99.2901], TimeUnits:[Cycles Per Iteration],NumIterations:[1010],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[613408],Time:[98.4147], TimeUnits:[Cycles Per Iteration],NumIterations:[1020],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[613408],Time:[99.698], TimeUnits:[Cycles Per Iteration],NumIterations:[1010],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[644064],Time:[100.584], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[644064],Time:[100.469], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[644064],Time:[100.43], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[644064],Time:[99.4465], TimeUnits:[Cycles Per Iteration],NumIterations:[1010],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[644064],Time:[99.6545], TimeUnits:[Cycles Per Iteration],NumIterations:[1010],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[644064],Time:[100.08], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[644064],Time:[100.646], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[644064],Time:[101.225], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[644064],Time:[101.439], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[644064],Time:[100.53], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[676256],Time:[100.512], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[676256],Time:[101.201], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[676256],Time:[100.979], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[676256],Time:[101.635], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[676256],Time:[101.411], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[676256],Time:[100.894], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[676256],Time:[99.6554], TimeUnits:[Cycles Per Iteration],NumIterations:[1010],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[676256],Time:[100.332], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[676256],Time:[100.716], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[676256],Time:[100.588], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[710080],Time:[101.187], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[710080],Time:[101.215], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[710080],Time:[100.896], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[710080],Time:[101.548], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[710080],Time:[100.918], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[710080],Time:[100.646], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[710080],Time:[101.274], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[710080],Time:[101.555], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[710080],Time:[101.213], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[710080],Time:[101.524], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[745568],Time:[101.805], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[745568],Time:[101.361], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[745568],Time:[101.41], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[745568],Time:[101.112], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[745568],Time:[101.532], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[745568],Time:[101.744], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[745568],Time:[101.813], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[745568],Time:[100.71], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[745568],Time:[100.766], TimeUnits:[Cycles Per Iteration],NumIterations:[1000],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[745568],Time:[101.601], TimeUnits:[Cycles Per Iteration],NumIterations:[990],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[782848],Time:[102.282], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
